No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
146,27/01/2026,VPB,"27,750","27,800","27,800","28,100","27,700","27,787",50,0.18,12.85,356.97,0.04,1.05,12.88,358.02,"220,563.08"
147,26/01/2026,VPB,"28,500","28,600","27,750","28,650","27,600","28,032",-750,-2.63,32.47,908.81,2.33,67.52,34.80,976.33,"220,166.38"
148,23/01/2026,VPB,"29,200","29,200","28,500","29,300","28,500","28,785",-700,-2.40,31.09,894.38,0.06,1.64,31.15,896.02,"226,116.82"
149,22/01/2026,VPB,"29,050","29,100","29,200","29,400","29,050","29,240",150,0.52,19.80,579.00,0.26,7.36,20.06,586.36,"231,670.57"
150,21/01/2026,VPB,"29,750","29,650","29,050","29,650","29,000","29,227",-700,-2.35,34.08,996.67,0.04,1.19,34.12,997.86,"230,480.48"
151,20/01/2026,VPB,"29,650","30,150","29,750","30,950","29,700","30,297",100,0.34,48.70,"1,476.24",1.72,49.70,50.42,"1,525.93","236,034.23"
152,19/01/2026,VPB,"28,900","28,950","29,650","29,800","28,900","29,462",750,2.60,30.78,906.24,0.00,0.00,30.78,906.24,"235,240.83"
153,16/01/2026,VPB,"29,000","29,300","28,900","29,450","28,850","29,008",-100,-0.34,24.98,724.77,0.58,16.83,25.56,741.61,"229,290.39"
154,15/01/2026,VPB,"29,500","29,350","29,000","29,400","28,750","29,049",-500,-1.69,34.62,"1,006.22",1.41,42.24,36.03,"1,048.46","230,083.78"
155,14/01/2026,VPB,"30,500","30,550","29,500","30,800","29,200","29,899","-1,000",-3.28,44.75,"1,339.51",0.66,19.20,45.41,"1,358.71","234,050.75"
156,13/01/2026,VPB,"30,200","31,300","30,500","31,450","30,300","30,440",300,0.99,42.21,"1,295.08",2.04,57.61,44.25,"1,352.69","241,984.67"
157,12/01/2026,VPB,"28,250","28,500","30,200","30,200","28,150","29,529","1,950",6.90,49.69,"1,464.78",0.49,13.79,50.18,"1,478.56","239,604.49"
158,09/01/2026,VPB,"29,250","29,250","28,250","29,650","28,200","28,763","-1,000",-3.42,37.61,"1,080.71",0.00,0.00,37.61,"1,080.71","224,133.34"
159,08/01/2026,VPB,"29,250","29,300","29,250","29,750","29,000","29,348",0,0.00,29.95,879.76,0.08,2.34,30.03,882.10,"232,067.27"
160,07/01/2026,VPB,"28,850","29,150","29,250","29,750","29,100","29,417",400,1.39,34.20,"1,006.05",0.00,0.00,34.20,"1,006.05","232,067.27"
161,06/01/2026,VPB,"27,900","27,850","28,850","28,900","27,650","28,197",950,3.41,21.66,612.17,14.22,416.65,35.88,"1,028.81","228,893.70"
