No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
1835,19/04/2019,MCH,"97,900","99,000","99,000","99,000","99,000","99,000","1,100",1.12,0.00,0.01,0.00,0.00,0.00,0.01,"60,382.98"
1836,18/04/2019,MCH,"97,600","97,500","98,000","98,100","97,500","97,911",400,0.41,0.04,4.02,0.00,0.00,0.04,4.02,"59,773.05"
1837,17/04/2019,MCH,"98,100","96,100","98,100","98,100","96,100","97,604",0,0.00,0.01,0.82,0.00,0.00,0.01,0.82,"59,834.05"
1838,16/04/2019,MCH,"98,400","98,000","98,100","98,400","98,000","98,508",-300,-0.30,0.02,1.79,0.01,1.34,0.03,3.13,"59,834.05"
1839,12/04/2019,MCH,"98,800","99,500","98,100","99,500","98,100","98,406",-700,-0.71,0.03,3.41,0.00,0.00,0.03,3.41,"59,834.05"
1840,11/04/2019,MCH,"97,800","98,500","98,700","99,000","98,500","98,818",900,0.92,0.01,1.24,0.00,0.00,0.01,1.24,"60,200.00"
1841,10/04/2019,MCH,"97,500","98,000","98,000","98,300","96,900","97,793",500,0.51,0.00,0.46,0.00,0.00,0.00,0.46,"59,773.05"
1842,09/04/2019,MCH,"97,100","96,900","98,000","98,000","96,900","97,468",900,0.93,0.01,0.83,0.00,0.00,0.01,0.83,"59,773.05"
1843,08/04/2019,MCH,"98,500","97,000","97,500","97,500","97,000","97,145","-1,000",-1.02,0.01,1.14,0.00,0.00,0.01,1.14,"59,468.09"
1844,05/04/2019,MCH,"98,800","98,800","97,000","99,000","97,000","98,451","-1,800",-1.82,0.02,1.90,0.00,0.00,0.02,1.90,"59,163.12"
1845,04/04/2019,MCH,"96,700","99,000","98,000","99,000","97,000","98,803","1,300",1.34,0.02,1.61,0.00,0.00,0.02,1.61,"59,773.05"
1846,03/04/2019,MCH,"99,000","96,700","96,700","96,700","96,700","97,015","-2,300",-2.32,0.00,0.03,0.00,0.00,0.00,0.03,"58,980.15"
